form,dependencies
send1-eng.pdf.txt,"c(""send1"", ""n7"", ""n1"", ""cb1"", ""c4"", ""c2"", ""c1"", ""b1"", ""n19"", ""a9"", ""d1"", ""5050"", ""5142"")"
send10-eng.pdf.txt,"c(""send10"", ""send1"", ""c2"", ""c29"", ""d1"")"
send11-eng.pdf.txt,none detected
send11yp-eng.pdf.txt,"c(""send11yp"", ""send11"", ""send7"", ""send1"", ""d11"", ""d1"", ""d7"")"
send12-eng.pdf.txt,none detected
send14-eng.pdf.txt,"c(""send14"", ""send1"", ""d1"", ""d14"")"
send15-eng.pdf.txt,"c(""send17"", ""send15"", ""send16"", ""send1"", ""d1"", ""d15"")"
send15a-eng.pdf.txt,"c(""send17"", ""send15"", ""send15a"", ""send1"", ""d1"", ""d15"")"
send15ayp-eng.pdf.txt,"c(""send15"", ""send15a"", ""send15ayp"", ""send1"", ""d1"", ""d15"")"
send15yp-eng.pdf.txt,"c(""send15"", ""send15yp"", ""send16"", ""send1"", ""d1"", ""d15"")"
send16-eng.pdf.txt,"c(""send17"", ""send16"", ""send1"", ""d6"", ""d1"", ""d64"")"
send16a-eng.pdf.txt,"c(""send17"", ""send15"", ""send15a"", ""send16"", ""send16a"", ""send1"", ""d1"", ""d15"")"
send17-eng.pdf.txt,"c(""send17"", ""send15"", ""send15a"", ""send16"", ""send16a"", ""send1"", ""d1"", ""d15"")"
send18-eng.pdf.txt,"c(""send18"", ""send1"", ""d1"", ""d18"")"
send1a-eng.pdf.txt,"c(""send1a"", ""send1"", ""d1"")"
send2-eng.pdf.txt,"c(""n5"", ""n2"", ""n1"")"
send20-eng.pdf.txt,"c(""send20c"", ""send20a"", ""send20b"", ""send20"", ""send2"", ""d20"")"
send20a-eng.pdf.txt,"c(""send20a"", ""send20"", ""send2"", ""d20"")"
send20b-eng.pdf.txt,"c(""send20b"", ""send20"", ""send2"", ""d20"")"
send20c-eng.pdf.txt,"c(""send20c"", ""send20"", ""send2"", ""d20"")"
send21-eng.pdf.txt,"c(""send21"", ""send2"", ""d21"")"
send22-eng.pdf.txt,"c(""send22"", ""send2"", ""a4"")"
send23-eng.pdf.txt,"c(""send23"", ""send2"", ""d23"")"
send24-eng.pdf.txt,"c(""send24a"", ""send24"", ""send2"", ""send1a"", ""send1"", ""d1"", ""d24"")"
send24a-eng.pdf.txt,"c(""send24a"", ""send24"", ""send2"", ""d24"")"
send24b-eng.pdf.txt,"c(""send24"", ""send24b"", ""send2"", ""d24"")"
send25-eng.pdf.txt,"c(""send25"", ""send2"", ""n7"", ""n1"", ""cb1"", ""c4"", ""c2"", ""c1"", ""b1"", ""n19"", ""a9"", ""d25"", ""5050"", ""5142"")"
send26a-eng.pdf.txt,"c(""send26a"", ""send2"", ""d26"")"
send26b-eng.pdf.txt,"c(""send26b"", ""send2"", ""d26"")"
send27-eng.pdf.txt,"c(""send27"", ""send2"")"
send28-eng.pdf.txt,"c(""send28"", ""send2"")"
send28a-eng.pdf.txt,"c(""send28"", ""send28a"", ""send2"")"
send28b-eng.pdf.txt,"c(""send28"", ""send28b"", ""send2"")"
send3-eng.pdf.txt,c4
send30-eng.pdf.txt,"c(""send30"", ""send3"", ""d3"", ""d30"")"
send4-eng.pdf.txt,"c(""send4"", ""d4"")"
send4a-eng.pdf.txt,"c(""send4a"", ""send4"", ""d4"")"
send4b-eng.pdf.txt,"c(""send4b"", ""send4"", ""d4"")"
send5-eng.pdf.txt,"c(""send5"", ""d5"")"
send6-eng.pdf.txt,none detected
send7-eng.pdf.txt,"c(""send7"", ""d7"")"
send8-eng.pdf.txt,"c(""send8"", ""d8"")"
send9-eng.pdf.txt,send9
sscs1-(large-print)-eng.pdf.txt,"c(""sscs3"", ""sscs2"", ""sscs1a"", ""sscs1"", ""d1"", ""bd1"")"
sscs1-(print-bras)-cym.pdf.txt,"c(""sscs3"", ""sscs2"", ""sscs1a"", ""sscs1"", ""d1"", ""bd1"")"
sscs1-cym.pdf.txt,"c(""sscs3"", ""sscs2"", ""sscs1a"", ""sscs1"", ""d1"", ""bd1"")"
sscs1-eng.pdf.txt,"c(""sscs3"", ""sscs2"", ""sscs1a"", ""sscs1"", ""d1"", ""bd1"")"
sscs1a-(large-print)-eng.pdf.txt,"c(""sscs3"", ""sscs2"", ""sscs1a"", ""sscs1"", ""c2"", ""d1"", ""bd1"")"
sscs1a-cym.pdf.txt,"c(""sscs3"", ""sscs2"", ""sscs1a"", ""sscs1"", ""d1"", ""bd1"")"
sscs1a-eng.pdf.txt,"c(""sscs3"", ""sscs2"", ""sscs1a"", ""sscs1"", ""c2"", ""d1"", ""bd1"")"
sscs2-(large-print)-eng.pdf.txt,"c(""sscs2"", ""sscs1a"", ""sscs1"", ""d1"", ""bd1"")"
sscs2-(print-bras)-cym.pdf.txt,"c(""sscs2"", ""sscs1a"", ""sscs1"", ""d1"", ""bd1"")"
sscs2-cym.pdf.txt,"c(""sscs2"", ""sscs1a"", ""sscs1"", ""d1"", ""bd1"")"
sscs2-eng.pdf.txt,"c(""sscs2"", ""sscs1a"", ""sscs1"", ""d1"", ""bd1"")"
sscs3-eng.pdf.txt,"c(""sscs3"", ""sscs2"", ""sscs1a"", ""sscs1"", ""d1"", ""bd1"")"
sscs4-eng.pdf.txt,"c(""sscs3"", ""sscs2"", ""sscs4"", ""sscs1a"", ""sscs1"", ""d1"", ""bd1"")"
sscs5-eng.pdf.txt,"c(""sscs5"", ""sscs5a"", ""d1"", ""bd1"")"
sscs5a-eng.pdf.txt,"c(""sscs5"", ""sscs5a"", ""d1"", ""bd1"")"
sscs6-cym.pdf.txt,"c(""sscs6a"", ""sscs6"", ""d1"", ""bd1"")"
sscs6-eng.pdf.txt,"c(""sscs6a"", ""sscs6"", ""d1"", ""bd1"")"
sscs6a-cym.pdf.txt,"c(""sscs6a"", ""sscs6"", ""d1"", ""bd1"")"
sscs6a-eng.pdf.txt,"c(""sscs6a"", ""sscs6"", ""d1"", ""bd1"")"
t001-cym.pdf.txt,"c(""t001"", ""c1"")"
t001-eng.pdf.txt,"c(""t001"", ""ex343"", ""c1"", ""ex3"")"
t002-cym.pdf.txt,t002
t002-eng.pdf.txt,t002
t003-eng.pdf.txt,t003
t005-cym.pdf.txt,t005
t005-eng.pdf.txt,t005
t006-cym.pdf.txt,"c(""t006"", ""t002"")"
t006-eng.pdf.txt,t006
t03-eng.pdf.txt,"c(""t03"", ""c4"")"
t04-eng.pdf.txt,"c(""t04"", ""c4"")"
t10-eng.pdf.txt,"c(""t10"", ""n7"", ""n2"", ""c4"", ""n72"")"
t108-eng.pdf.txt,"c(""t108a"", ""t108"", ""t10"", ""n9"", ""n3"", ""n2"", ""n1"", ""c4"", ""n10"", ""n28"", ""c(f1)"")"
t108a-eng.pdf.txt,"c(""t108a"", ""t108"", ""t10"", ""b1"", ""a2"", ""a1"")"
t108b-eng.pdf.txt,"c(""t108"", ""t10"")"
t11-eng.pdf.txt,t11
t112-eng.pdf.txt,"c(""t112"", ""t11"")"
t114-eng.pdf.txt,"c(""t114"", ""t11"")"
t116-notes-eng.pdf.txt,"c(""t116"", ""t11"", ""n1"")"
t117-eng.pdf.txt,"c(""t117"", ""t11"")"
t118-cym.pdf.txt,"c(""t118"", ""t12"", ""t11"")"
t118-eng.pdf.txt,"c(""t118"", ""t12"", ""t11"", ""n2"")"
t12-eng.pdf.txt,t12
t120-eng.pdf.txt,"c(""t120"", ""t12"")"
t121-eng.pdf.txt,"c(""t121"", ""t12"")"
t122-eng.pdf.txt,"c(""t122"", ""t12"")"
t123-eng.pdf.txt,"c(""t128"", ""t123"", ""t12"")"
t127-eng.pdf.txt,"c(""t127"", ""t12"")"
t129-eng.pdf.txt,"c(""t129"", ""t12"")"
t130-eng.pdf.txt,t130
t131-eng.pdf.txt,none detected
t132-eng.pdf.txt,none detected
t133-eng.pdf.txt,none detected
t134-eng.pdf.txt,none detected
t135-eng.pdf.txt,none detected
t136-eng.pdf.txt,none detected
t137-eng.pdf.txt,none detected
t138-eng.pdf.txt,none detected
t139-eng.pdf.txt,none detected
t140-eng.pdf.txt,none detected
t141-eng.pdf.txt,none detected
t142-eng.pdf.txt,none detected
t143-eng.pdf.txt,none detected
t144-eng.pdf.txt,none detected
t170-eng.pdf.txt,"c(""t170"", ""5013"")"
t171-eng.pdf.txt,"c(""t171"", ""5013"")"
t172-eng.pdf.txt,"c(""t172"", ""5013"")"
t173-eng.pdf.txt,"c(""t173"", ""5013"")"
t200-eng.pdf.txt,t200
t211-bil.pdf.txt,none detected
t239-eng.pdf.txt,"c(""t239"", ""b1"")"
t240-eng.pdf.txt,"c(""t240"", ""b1"")"
t241-eng.pdf.txt,"c(""t241"", ""b1"")"
t242-eng.pdf.txt,"c(""t242"", ""b1"")"
t243-eng.pdf.txt,t243
t244-eng.pdf.txt,t244
t245-eng.pdf.txt,"c(""t245"", ""b1"")"
t246-eng.pdf.txt,"c(""t246"", ""b1"")"
t247-eng.pdf.txt,t247
t248-eng.pdf.txt,t248
t249-eng.pdf.txt,t249
t251-eng.pdf.txt,"c(""t251"", ""b1"")"
t252-eng.pdf.txt,t252
t359-eng.pdf.txt,"c(""t359"", ""t35"")"
t36-eng.pdf.txt,"c(""t35"", ""t36"")"
t362-eng.pdf.txt,"c(""t362"", ""t36"", ""c4"")"
t37-eng.pdf.txt,t37
t370-eng.pdf.txt,"c(""t370"", ""t37"", ""c4"")"
t371-eng.pdf.txt,"c(""t371"", ""t37"", ""c4"")"
t372-eng.pdf.txt,"c(""t372"", ""t37"", ""c4"")"
t373-eng.pdf.txt,"c(""t373"", ""t37"", ""c4"")"
t374-eng.pdf.txt,"c(""t374"", ""t37"", ""c4"")"
t375-eng.pdf.txt,"c(""t375"", ""t37"", ""c4"")"
t379-eng.pdf.txt,"c(""t379"", ""t37"", ""c4"")"
t38-eng.pdf.txt,none detected
t381-eng.pdf.txt,"c(""t381"", ""t38"", ""c4"")"
t382-eng.pdf.txt,none detected
t383-eng.pdf.txt,none detected
t384-eng.pdf.txt,none detected
t385-eng.pdf.txt,"c(""t385"", ""t38"", ""c4"")"
t386-eng.pdf.txt,"c(""t386"", ""t38"", ""c4"")"
t399-eng.pdf.txt,"c(""t399"", ""c4"", ""c2"")"
t400-eng.pdf.txt,"c(""t400"", ""ftc3"", ""c4"", ""c2"", ""c3"")"
t412-eng.pdf.txt,"c(""t412"", ""c2"", ""c1"", ""5001"")"
t415-eng.pdf.txt,"c(""t415"", ""c1"")"
t420-cym.pdf.txt,"c(""t420"", ""n443"", ""n11"", ""n8"", ""n7"", ""n6"", ""n5"", ""n3"", ""n2"", ""n1c"", ""n1"", ""ex160a"", ""ex160"", ""et1"", ""ch41"", ""ch4"", ""ch1"", ""c2"", ""c1"", ""b1"", ""a20"", ""a2"", ""a1"", ""n19"", ""n21"", ""n29"", ""n31"", ""n38"", ""n41"", ""n46"", ""n54"", ""c10"", ""c(f1)"", ""d1"", ""d12"")"
t420-eng.pdf.txt,"c(""t420"", ""n443"", ""n11"", ""n8"", ""n7"", ""n3"", ""n2"", ""n1"", ""et1"", ""ch41"", ""ch4"", ""ch1"", ""c2"", ""b1"", ""a20"", ""a2"", ""a1"", ""n19"", ""n21"", ""n29"", ""n31"", ""n38"", ""n41"", ""n46"", ""d1"")"
t421-cym.pdf.txt,"c(""t421"", ""n5"", ""n2"", ""ex343"", ""c2"", ""b1"", ""n54"", ""ex3"", ""c(f1)"", ""d1"")"
t421-eng.pdf.txt,"c(""t424"", ""t421"", ""n2"", ""ex343"", ""c2"", ""b1"", ""ex3"", ""d1"")"
t422-cym.pdf.txt,"c(""t422"", ""n5"", ""n2"", ""ex343"", ""et1"", ""c2"", ""b1"", ""n54"", ""ex3"", ""c(f1)"", ""d1"")"
t422-eng.pdf.txt,"c(""t422"", ""n2"", ""ex343"", ""et1"", ""c2"", ""b1"", ""ex3"", ""d1"")"
t423-cym.pdf.txt,"c(""t423"", ""n5"", ""n2"", ""ex343"", ""et1"", ""c2"", ""b1"", ""n54"", ""ex3"", ""c(f1)"", ""d1"")"
t423-eng.pdf.txt,"c(""t423"", ""ex343"", ""et1"", ""c2"", ""b1"", ""ex3"", ""d1"")"
t424-cym.pdf.txt,"c(""t424"", ""n5"", ""n2"", ""ex343"", ""c2"", ""b1"", ""n54"", ""ex3"", ""c(f1)"", ""d1"")"
t424-eng.pdf.txt,"c(""t424"", ""ex343"", ""ex3"")"
t425-cym.pdf.txt,"c(""t425"", ""n5"", ""n2"", ""ex160a"", ""ex160"", ""c2"", ""b1"", ""n54"", ""c(f1)"", ""d1"")"
t425-eng.pdf.txt,t425
t426-cym.pdf.txt,"c(""t426"", ""n5"", ""n2"", ""ex727"", ""ex328"", ""c4"", ""c2"", ""b1"", ""n54"", ""ex3"", ""ex7"", ""ex72"", ""c(f1)"", ""d1"")"
t426-eng.pdf.txt,"c(""t440"", ""t426"", ""ex727"", ""ex328"", ""c4"", ""ex3"", ""ex7"", ""ex72"")"
t434-eng.pdf.txt,t434
t439-eng.pdf.txt,"c(""tsf4"", ""t439"")"
t440-eng.pdf.txt,"c(""t440"", ""et3"", ""et1"", ""c4"")"
t443-eng.pdf.txt,none detected
t444-eng.pdf.txt,"c(""et3"", ""et1"")"
t445-eng.pdf.txt,none detected
t450-cym.pdf.txt,"c(""t450"", ""t455"", ""ex160a"", ""ex160"", ""a2"")"
t450-eng.pdf.txt,"c(""t450"", ""t455"", ""n7"", ""ex160a"", ""ex160"")"
t451-cym.pdf.txt,"c(""t466"", ""t467"", ""t468"", ""t451"", ""ex160a"", ""ex160"")"
t451-eng.pdf.txt,"c(""t466"", ""t467"", ""t468"", ""t451"", ""ex160a"", ""ex160"")"
t452-eng.pdf.txt,t452
t453-cym.pdf.txt,"c(""t453"", ""d6"")"
t453-eng.pdf.txt,"c(""t453"", ""n6"", ""ex160"")"
t454-cym.pdf.txt,"c(""t466"", ""t467"", ""t468"", ""t454"", ""ex160a"", ""ex160"")"
t454-eng.pdf.txt,"c(""t466"", ""t467"", ""t468"", ""t454"", ""ex160a"", ""ex160"")"
t455-eng.pdf.txt,"c(""t455"", ""c4"", ""c1"")"
t464-cym.pdf.txt,"c(""t464"", ""n9"", ""n1"", ""el1"", ""ch3"", ""d7"")"
t464-eng.pdf.txt,"c(""te3"", ""t464"", ""t455"", ""n7"", ""ex160a"", ""ex160"")"
t465-cym.pdf.txt,"c(""t465"", ""t466"", ""t467"", ""t468"", ""ex160a"", ""ex160"")"
t465-eng.pdf.txt,"c(""t465"", ""t466"", ""t467"", ""t468"", ""ex160a"", ""ex160"")"
t466-eng.pdf.txt,t466
t467-eng.pdf.txt,"c(""t467"", ""n6"")"
t468-eng.pdf.txt,t468
t469-eng.pdf.txt,t469
t470-eng.pdf.txt,t470
t480-cym.pdf.txt,"c(""t483"", ""t480"", ""c4"")"
t480-eng.pdf.txt,"c(""t483"", ""t480"", ""c4"")"
t481-nodiadau-cym.pdf.txt,"c(""t481"", ""n461"", ""c4"", ""c2"", ""c3"", ""n46"", ""c31"")"
t481-notes-eng.pdf.txt,"c(""t485"", ""t484"", ""t481"", ""n461"", ""c4"", ""c2"", ""c3"", ""n46"", ""c32"", ""c(f1)"")"
t482-cym.pdf.txt,"c(""t482"", ""c4"")"
t482-eng.pdf.txt,"c(""t482"", ""n5"", ""c4"")"
t483-cym.pdf.txt,"c(""t483"", ""t480"")"
t483-eng.pdf.txt,"c(""t483"", ""t480"")"
t484-cym.pdf.txt,t484
t484-eng.pdf.txt,t484
t485-cym.pdf.txt,t485
t485-eng.pdf.txt,t485
t486-cym.pdf.txt,"c(""t486"", ""c(f1)"")"
t486-eng.pdf.txt,"c(""t486"", ""c4"")"
t490-eng.pdf.txt,none detected
t491-eng.pdf.txt,"c(""no.56"", ""no.32"", ""a1"", ""a13"")"
t492-eng.pdf.txt,none detected
t493-eng.pdf.txt,"c(""t493"", ""pl2"", ""n11"", ""n3"", ""n2"", ""n1"", ""ch42"", ""ch4"", ""cb2"", ""a1"", ""n38"", ""a15"")"
t495-eng.pdf.txt,t495
t496-eng.pdf.txt,none detected
t497-eng.pdf.txt,none detected
t499-eng.pdf.txt,"c(""c4"", ""c1"", ""ex4"")"
t53-eng.pdf.txt,"c(""t53"", ""ex160a"", ""ex160"")"
t540-eng.pdf.txt,"c(""t609"", ""t546"", ""t545"", ""t544"", ""t541"", ""t542"", ""t540"", ""t543"", ""cb1"", ""c1"", ""b1"")"
t541-eng.pdf.txt,"c(""t609"", ""t546"", ""t545"", ""t544"", ""t541"", ""t542"", ""t540"", ""t543"", ""ex160a"", ""ex160"", ""cb1"", ""c1"", ""b1"")"
t542-eng.pdf.txt,"c(""t609"", ""t546"", ""t545"", ""t544"", ""t541"", ""t542"", ""t540"", ""t543"", ""ex160a"", ""ex160"", ""cb1"", ""c1"", ""b1"")"
t543-eng.pdf.txt,"c(""t609"", ""t546"", ""t545"", ""t544"", ""t541"", ""t542"", ""t540"", ""t543"", ""ex160a"", ""ex160"", ""cb1"", ""c1"", ""b1"")"
t544-eng.pdf.txt,"c(""t609"", ""t546"", ""t545"", ""t544"", ""t541"", ""t542"", ""t540"", ""t543"", ""ex160a"", ""ex160"", ""cb1"", ""c1"", ""b1"")"
t545-eng.pdf.txt,"c(""t609"", ""t546"", ""t545"", ""t544"", ""t541"", ""t542"", ""t540"", ""t543"", ""ex160a"", ""ex160"", ""cb1"", ""c1"", ""b1"")"
t546-eng.pdf.txt,"c(""t609"", ""t546"", ""t545"", ""t544"", ""t541"", ""t542"", ""t540"", ""t543"", ""ex160a"", ""ex160"", ""cb1"", ""c1"", ""b1"")"
t547-eng.pdf.txt,t547
t601-eng.pdf.txt,"c(""t602"", ""t601"", ""ex160"", ""c4"")"
t602-eng.pdf.txt,"c(""t602"", ""t601"", ""c4"")"
t603-eng.pdf.txt,"c(""t603"", ""c4"")"
t604-eng.pdf.txt,"c(""t604"", ""ex160"", ""c4"", ""c2"")"
t605-eng.pdf.txt,"c(""t605"", ""ex160"", ""c4"", ""c2"")"
t606-eng.pdf.txt,"c(""t606"", ""ex160"", ""c4"", ""c2"")"
t607-eng.pdf.txt,"c(""t607"", ""c4"")"
t608-eng.pdf.txt,"c(""t608"", ""t381"", ""t38"", ""ex160"", ""c4"", ""c2"")"
t609-eng.pdf.txt,"c(""t609"", ""c4"")"
t610-eng.pdf.txt,none detected
t611-eng.pdf.txt,none detected
t612-eng.pdf.txt,none detected
t613-eng.pdf.txt,none detected
t614-eng.pdf.txt,t614
t615-eng.pdf.txt,t615
t616-eng.pdf.txt,t616
t617-eng.pdf.txt,t617
t618-eng.pdf.txt,none detected
t619a-eng.pdf.txt,"c(""t619"", ""t619a"", ""c4"", ""c2"", ""c1"")"
t621-eng.pdf.txt,"c(""t621"", ""c4"", ""b1"")"
t622-eng.pdf.txt,t622
t94-eng.pdf.txt,"c(""t94"", ""c4"", ""c1"")"
t95-eng.pdf.txt,t95
t97-eng.pdf.txt,"c(""t97"", ""ex160a"", ""ex160"")"
t98a-eng.pdf.txt,none detected
talg900-eng.pdf.txt,"c(""talg900"", ""c1"", ""a4"", ""a1"")"
talg964-eng.pdf.txt,none detected
tcc-cm1-eng.pdf.txt,"c(""pf52"", ""pf5"")"
tcc-ptr1-eng.pdf.txt,"c(""n3"", ""el2"", ""c8"", ""c6"")"
te3-eng.pdf.txt,"c(""te9"", ""te3"", ""n1"")"
te7-(dart-charge)-eng.pdf.txt,te7
te9-(dart-charge)-eng.pdf.txt,te9
tgrcref-eng.pdf.txt,none detected
tsf4-eng.pdf.txt,tsf4
tystysgrif-colli-enillion-neu-fudd-dal-cym.pdf.txt,none detected
ut-table-of-cases-eng.pdf.txt,"c(""ut13"", ""ut14"", ""ut12"", ""ut11"", ""ut10"", ""ut9"", ""ut8"", ""ut6"", ""ut5"", ""ut4"", ""ut3"", ""ut1"", ""t10"", ""t12"", ""t11"", ""jrc1"", ""c1"")"
ut1-cym.pdf.txt,"c(""ut1"", ""c4"", ""c(f1)"")"
ut1-leaflet-eng.pdf.txt,"c(""ut1"", ""c4"", ""c2"", ""c(f1)"")"
ut1-nodiadau-cym.pdf.txt,"c(""ut1"", ""c4"", ""c(f1)"")"
ut1-taflen-cym.pdf.txt,"c(""c2"", ""c(f1)"")"
ut10-leaflet-eng.pdf.txt,none detected
ut11-eng.pdf.txt,"c(""ut13"", ""ut11"", ""ut1"", ""t11"", ""c4"", ""c(f1)"")"
ut11-leaflet-eng.pdf.txt,"c(""ut11"", ""ut1"", ""t11"", ""c4"", ""c(f1)"")"
ut11-notes-eng.pdf.txt,"c(""ut11"", ""ut1"", ""t11"", ""c4"", ""c(f1)"")"
ut12-leaflet-eng.pdf.txt,"c(""n2"", ""cb2"", ""c2"", ""c1"", ""b1"", ""n21"", ""a3"", ""5310"")"
ut12-notes-eng.pdf.txt,"c(""ut12"", ""ut1"", ""t12"", ""c4"")"
ut13-eng.pdf.txt,"c(""ut13"", ""ut11"", ""ut1"", ""t11"", ""c4"", ""c(f1)"")"
ut13-leaflet-eng.pdf.txt,"c(""ut13"", ""ut1"", ""c4"", ""c(f1)"")"
ut14-eng.pdf.txt,"c(""ut14"", ""ut1"", ""c4"", ""c(f1)"")"
ut2-eng.pdf.txt,"c(""ut2"", ""c4"", ""c(f1)"")"
ut3-leaflet-eng.pdf.txt,"c(""ut3"", ""c4"", ""c2"")"
ut3-notes-eng.pdf.txt,"c(""ut3"", ""c4"")"
ut4-eng.pdf.txt,"c(""ut4"", ""c4"")"
ut4-leaflet-eng.pdf.txt,"c(""ut4"", ""c4"", ""c2"")"
ut4-notes-eng.pdf.txt,"c(""ut4"", ""c4"")"
ut5-eng.pdf.txt,"c(""ut5"", ""c4"", ""c(f1)"")"
ut5-leaflet-eng.pdf.txt,"c(""ut5"", ""c4"", ""c2"", ""c(f1)"")"
ut5-notes-eng.pdf.txt,"c(""ut5"", ""c4"", ""c(f1)"")"
ut6-eng.pdf.txt,"c(""ut6"", ""c4"", ""c(f1)"")"
ut6-leaflet-eng.pdf.txt,"c(""ut6"", ""c4"", ""c2"", ""c(f1)"")"
ut6-notes-eng.pdf.txt,"c(""ut6"", ""c4"", ""c(f1)"")"
ut7-eng.pdf.txt,"c(""ut7"", ""ut6"", ""c4"", ""c(f1)"")"
ut8-cym.pdf.txt,"c(""ut8"", ""c(f1)"")"
ut8-eng.pdf.txt,"c(""ut8"", ""c(f1)"")"
ut8-leaflet-eng.pdf.txt,"c(""ut8"", ""c2"", ""c(f1)"")"
ut8-nodiadau-cym.pdf.txt,"c(""ut8"", ""c(f1)"")"
ut8-notes-eng.pdf.txt,"c(""ut8"", ""c(f1)"")"
ut8-taflen-cym.pdf.txt,"c(""ut8"", ""c2"", ""c(f1)"")"
ut9-cym.pdf.txt,"c(""ut9"", ""c(f1)"")"
ut9-eng.pdf.txt,"c(""ut9"", ""c(f1)"")"
ut9-leaflet-eng.pdf.txt,"c(""ut9"", ""c2"")"
ut9-notes-eng.pdf.txt,"c(""ut9"", ""c(f1)"")"
ut9-taflen-cym.pdf.txt,"c(""ut9"", ""c2"", ""c(f1)"")"
utaac-faq-eng.pdf.txt,none detected
utlc-fees-eng.pdf.txt,none detected
your-appeal-what-happens-next-eng.pdf.txt,none detected
